qualifyId,raceId,forename,name,number,position,q1,q2,q3
8642,1043,Daniil,AlphaTauri,26,8,1:15.412,1:15.022,1:14.696
8643,1043,Lando,McLaren,4,9,1:15.274,1:15.051,1:14.814
8644,1043,Carlos,McLaren,55,10,1:15.528,1:15.027,1:14.911
8645,1043,Sergio,Racing Point,11,11,1:15.407,1:15.061,\N
8646,1043,Esteban,Renault,31,12,1:15.352,1:15.201,\N
8647,1043,George,Williams,63,13,1:15.760,1:15.323,\N
8648,1043,Sebastian,Ferrari,5,14,1:15.571,1:15.385,\N
8649,1043,Lance,Racing Point,18,15,1:15.822,1:15.494,\N
8650,1043,Romain,Haas F1 Team,8,16,1:15.918,\N,\N
8651,1043,Kevin,Haas F1 Team,20,17,1:15.939,\N,\N
8652,1043,Kimi,Alfa Romeo,7,18,1:15.953,\N,\N
8653,1043,Nicholas,Williams,6,19,1:15.987,\N,\N
8654,1043,Antonio,Alfa Romeo,99,20,1:16.208,\N,\N
8655,1044,Lance,Racing Point,18,1,2:07.467,1:53.372,1:47.765
8656,1044,Max,Red Bull,33,2,1:57.485,1:50.293,1:48.055
8657,1044,Sergio,Racing Point,11,3,2:07.614,1:54.097,1:49.321
8658,1044,Alexander,Red Bull,23,4,1:59.431,1:52.282,1:50.448
8659,1044,Daniel,Renault,3,5,2:05.598,1:54.278,1:51.595
8660,1044,Lewis,Mercedes,44,6,2:07.599,1:52.709,1:52.560
8661,1044,Esteban,Renault,31,7,2:06.115,1:53.657,1:52.622
8662,1044,Kimi,Alfa Romeo,7,8,2:01.249,1:53.793,1:52.745
8663,1044,Valtteri,Mercedes,77,9,2:07.001,1:53.767,1:53.258
8664,1044,Antonio,Alfa Romeo,99,10,2:07.341,1:53.431,1:57.226
8665,1044,Lando,McLaren,4,11,2:07.167,1:54.945,\N
8666,1044,Sebastian,Ferrari,5,12,2:03.356,1:55.169,\N
8667,1044,Carlos,McLaren,55,13,2:07.489,1:55.410,\N
8668,1044,Charles,Ferrari,16,14,2:04.464,1:56.696,\N
8669,1044,Pierre,AlphaTauri,10,15,2:05.579,1:58.556,\N
8670,1044,Kevin,Haas F1 Team,20,16,2:08.007,\N,\N
8671,1044,Daniil,AlphaTauri,26,17,2:09.070,\N,\N
8672,1044,George,Williams,63,18,2:10.017,\N,\N
8673,1044,Romain,Haas F1 Team,8,19,2:12.909,\N,\N
8674,1044,Nicholas,Williams,6,20,2:21.611,\N,\N
8675,1045,Lewis,Mercedes,44,1,1:28.343,1:27.586,1:27.264
8676,1045,Valtteri,Mercedes,77,2,1:28.767,1:28.063,1:27.553
8677,1045,Max,Red Bull,33,3,1:28.885,1:28.025,1:27.678
8678,1045,Alexander,Red Bull,23,4,1:28.732,1:28.749,1:28.274
8679,1045,Sergio,Racing Point,11,5,1:29.178,1:28.894,1:28.322
8680,1045,Daniel,Renault,3,6,1:29.005,1:28.648,1:28.417
8681,1045,Esteban,Renault,31,7,1:29.203,1:28.937,1:28.419
8682,1045,Pierre,AlphaTauri,10,8,1:28.971,1:29.008,1:28.448
8683,1045,Lando,McLaren,4,9,1:29.464,1:28.877,1:28.542
8684,1045,Daniil,AlphaTauri,26,10,1:29.158,1:28.944,1:28.618
8685,1045,Sebastian,Ferrari,5,11,1:29.142,1:29.149,\N
8686,1045,Charles,Ferrari,16,12,1:29.137,1:29.165,\N
8687,1045,Lance,Racing Point,18,13,1:28.679,1:29.557,\N
8688,1045,George,Williams,63,14,1:29.294,1:31.218,\N
8689,1045,Carlos,McLaren,55,15,1:28.975,\N,\N
8690,1045,Antonio,Alfa Romeo,99,16,1:29.491,\N,\N
8691,1045,Kimi,Alfa Romeo,7,17,1:29.810,\N,\N
8692,1045,Kevin,Haas F1 Team,20,18,1:30.111,\N,\N
8693,1045,Romain,Haas F1 Team,8,19,1:30.138,\N,\N
8694,1045,Nicholas,Williams,6,20,1:30.182,\N,\N
8695,1046,Valtteri,Mercedes,77,1,0:53.904,0:53.803,0:53.377
8696,1046,George,Mercedes,63,2,0:54.160,0:53.819,0:53.403
8697,1046,Max,Red Bull,33,3,0:54.037,0:53.647,0:53.433
8698,1046,Charles,Ferrari,16,4,0:54.249,0:53.825,0:53.613
8699,1046,Sergio,Racing Point,11,5,0:54.236,0:53.787,0:53.790
8700,1046,Daniil,AlphaTauri,26,6,0:54.346,0:53.856,0:53.906
8701,1046,Daniel,Renault,3,7,0:54.388,0:53.871,0:53.957
8702,1046,Carlos,McLaren,55,8,0:54.450,0:53.818,0:54.010
8703,1046,Pierre,AlphaTauri,10,9,0:54.207,0:53.941,0:54.154
8704,1046,Lance,Racing Point,18,10,0:54.595,0:53.840,0:54.200
8705,1046,Esteban,Renault,31,11,0:54.309,0:53.995,
8706,1046,Alexander,Red Bull,23,12,0:54.620,0:54.026,
8707,1046,Sebastian,Ferrari,5,13,0:54.301,0:54.175,
8708,1046,Antonio,Alfa Romeo,99,14,0:54.523,0:54.377,
8709,1046,Lando,McLaren,4,15,0:54.194,0:54.693,
8710,1046,Kevin,Haas F1 Team,20,16,0:54.705,,
8711,1046,Nicholas,Williams,6,17,0:54.796,,
8712,1046,Jack,Williams,89,18,0:54.892,,
8713,1046,Kimi,Alfa Romeo,7,19,0:54.963,,
8714,1046,Pietro,Haas F1 Team,51,20,0:55.426,,
8715,1047,Max,Red Bull,33,1,1:35.993,1:35.641,1:35.246
8716,1047,Valtteri,Mercedes,77,2,1:35.699,1:35.527,1:35.271
8717,1047,Lewis,Mercedes,44,3,1:35.528,1:35.466,1:35.332
8718,1047,Lando,McLaren,4,4,1:36.016,1:35.849,1:35.497
8719,1047,Alexander,Red Bull,23,5,1:36.106,1:35.654,1:35.571
8720,1047,Carlos,McLaren,55,6,1:36.517,1:36.192,1:35.815
8721,1047,Daniil,AlphaTauri,26,7,1:36.459,1:36.214,1:35.963
8722,1047,Lance,Racing Point,18,8,1:36.502,1:36.143,1:36.046
8723,1047,Charles,Ferrari,16,9,1:35.881,1:35.932,1:36.065
8724,1047,Pierre,AlphaTauri,10,10,1:36.545,1:36.282,1:36.242
8725,1047,Esteban,Renault,31,11,1:36.783,1:36.359,\N
8726,1047,Daniel,Renault,3,12,1:36.704,1:36.406,\N
8727,1047,Sebastian,Ferrari,5,13,1:36.655,1:36.631,\N
8728,1047,Antonio,Alfa Romeo,99,14,1:37.075,1:38.248,\N
8729,1047,Sergio,Racing Point,11,15,1:36.034,\N,\N
8730,1047,Kimi,Alfa Romeo,7,16,1:37.555,\N,\N
8731,1047,Kevin,Haas F1 Team,20,17,1:37.863,\N,\N
8732,1047,George,Williams,63,18,1:38.045,\N,\N
8733,1047,Pietro,Haas F1 Team,51,19,1:38.173,\N,\N
8734,1047,Nicholas,Williams,6,20,1:38.443,\N,\N
8735,1052,Max,Red Bull,33,1,1:30.499,1:30.318,1:28.997
8736,1052,Lewis,Mercedes,44,2,1:30.617,1:30.085,1:29.385
8737,1052,Valtteri,Mercedes,77,3,1:31.200,1:30.186,1:29.586
8738,1052,Charles,Ferrari,16,4,1:30.691,1:30.010,1:29.678
8739,1052,Pierre,AlphaTauri,10,5,1:30.848,1:30.513,1:29.809
8740,1052,Daniel,McLaren,3,6,1:30.795,1:30.222,1:29.927
8741,1052,Lando,McLaren,4,7,1:30.902,1:30.099,1:29.974
8742,1052,Carlos,Ferrari,55,8,1:31.653,1:30.009,1:30.215
8743,1052,Fernando,Alpine F1 Team,14,9,1:30.863,1:30.595,1:30.249
8744,1052,Lance,Aston Martin,18,10,1:31.261,1:30.624,1:30.601
8745,1052,Sergio,Red Bull,11,11,1:31.165,1:30.659,\N
8746,1052,Antonio,Alfa Romeo,99,12,1:30.998,1:30.708,\N
8747,1052,Yuki,AlphaTauri,22,13,1:30.607,1:31.203,\N
8748,1052,Kimi,Alfa Romeo,7,14,1:31.547,1:31.238,\N
8749,1052,George,Williams,63,15,1:31.316,1:33.430,\N
8750,1052,Esteban,Alpine F1 Team,31,16,1:31.724,\N,\N
8751,1052,Nicholas,Williams,6,17,1:31.936,\N,\N
8752,1052,Sebastian,Aston Martin,5,18,1:32.056,\N,\N
8753,1052,Mick,Haas F1 Team,47,19,1:32.449,\N,\N
8754,1052,Nikita,Haas F1 Team,9,20,1:33.273,\N,\N
8755,1053,Lewis,Mercedes,44,1,1:14.823,1:14.817,1:14.411
8756,1053,Sergio,Red Bull,11,2,1:15.395,1:14.716,1:14.446
8757,1053,Max,Red Bull,33,3,1:15.109,1:14.884,1:14.498
8758,1053,Charles,Ferrari,16,4,1:15.413,1:14.808,1:14.740
8759,1053,Pierre,AlphaTauri,10,5,1:15.548,1:14.927,1:14.790
8760,1053,Daniel,McLaren,3,6,1:15.669,1:15.033,1:14.826
8761,1053,Lando,McLaren,4,7,1:15.009,1:14.718,1:14.875
8762,1053,Valtteri,Mercedes,77,8,1:14.672,1:14.905,1:14.898
8763,1053,Esteban,Alpine F1 Team,31,9,1:15.385,1:15.117,1:15.210
8764,1053,Lance,Aston Martin,18,10,1:15.522,1:15.138,\N
8765,1053,Carlos,Ferrari,55,11,1:15.406,1:15.199,\N
8766,1053,George,Williams,63,12,1:15.826,1:15.261,\N
8767,1053,Sebastian,Aston Martin,5,13,1:15.459,1:15.394,\N
8768,1053,Nicholas,Williams,6,14,1:15.653,1:15.593,\N
8769,1053,Fernando,Alpine F1 Team,14,15,1:15.832,1:15.593,\N
8770,1053,Kimi,Alfa Romeo,7,16,1:15.974,\N,\N
8771,1053,Antonio,Alfa Romeo,99,17,1:16.122,\N,\N
8772,1053,Mick,Haas F1 Team,47,18,1:16.279,\N,\N
8773,1053,Nikita,Haas F1 Team,9,19,1:16.797,\N,\N
8774,1053,Yuki,AlphaTauri,22,20,\N,\N,\N
8775,1054,Valtteri,Mercedes,77,1,1:18.722,1:18.458,1:18.348
8776,1054,Lewis,Mercedes,44,2,1:18.857,1:17.968,1:18.355
8777,1054,Max,Red Bull,33,3,1:19.485,1:18.650,1:18.746
8778,1054,Sergio,Red Bull,11,4,1:19.337,1:18.845,1:18.890
8779,1054,Carlos,Ferrari,55,5,1:19.309,1:18.813,1:19.039
8780,1054,Esteban,Alpine F1 Team,31,6,1:19.092,1:18.586,1:19.042
8781,1054,Lando,McLaren,4,7,1:18.794,1:18.481,1:19.116
8782,1054,Charles,Ferrari,16,8,1:19.373,1:18.769,1:19.306
8783,1054,Pierre,AlphaTauri,10,9,1:19.464,1:19.052,1:19.475
8784,1054,Sebastian,Aston Martin,5,10,1:19.403,1:18.970,1:19.659
8785,1054,George,Williams,63,11,1:19.797,1:19.109,\N
8786,1054,Antonio,Alfa Romeo,99,12,1:19.410,1:19.216,\N
8787,1054,Fernando,Alpine F1 Team,14,13,1:19.728,1:19.456,\N
8788,1054,Yuki,AlphaTauri,22,14,1:19.684,1:19.463,\N
8789,1054,Kimi,Alfa Romeo,7,15,1:19.748,1:19.812,\N
8790,1054,Daniel,McLaren,3,16,1:19.839,\N,\N
8791,1054,Lance,Aston Martin,18,17,1:19.913,\N,\N
8792,1054,Nicholas,Williams,6,18,1:20.285,\N,\N
8793,1054,Mick,Haas F1 Team,47,19,1:20.452,\N,\N
8794,1054,Nikita,Haas F1 Team,9,20,1:20.912,\N,\N
8795,1055,Lewis,Mercedes,44,1,1:18.245,1:17.166,1:16.741
8796,1055,Max,Red Bull,33,2,1:18.090,1:16.922,1:16.777
8797,1055,Valtteri,Mercedes,77,3,1:18.005,1:17.142,1:16.873
8798,1055,Charles,Ferrari,16,4,1:18.041,1:17.717,1:17.510
8799,1055,Esteban,Alpine F1 Team,31,5,1:18.281,1:17.743,1:17.580
8800,1055,Carlos,Ferrari,55,6,1:18.205,1:17.656,1:17.620
8801,1055,Daniel,McLaren,3,7,1:18.264,1:17.719,1:17.622
8802,1055,Sergio,Red Bull,11,8,1:18.203,1:17.669,1:17.701
8803,1055,Lando,McLaren,4,9,1:17.821,1:17.696,1:18.010
8804,1055,Fernando,Alpine F1 Team,14,10,1:18.281,1:17.966,1:18.147
8805,1055,Lance,Aston Martin,18,11,1:18.241,1:17.974,\N
8806,1055,Pierre,AlphaTauri,10,12,1:18.190,1:17.982,\N
8807,1055,Sebastian,Aston Martin,5,13,1:18.289,1:18.079,\N
8808,1055,Antonio,Alfa Romeo,99,14,1:18.549,1:18.356,\N
8809,1055,George,Williams,63,15,1:18.445,1:19.154,\N
8810,1055,Yuki,AlphaTauri,22,16,1:18.556,\N,\N
8811,1055,Kimi,Alfa Romeo,7,17,1:18.917,\N,\N
8812,1055,Mick,Haas F1 Team,47,18,1:19.117,\N,\N
8813,1055,Nicholas,Williams,6,19,1:19.219,\N,\N
8814,1055,Nikita,Haas F1 Team,9,20,1:19.807,\N,\N
8815,1056,Charles,Ferrari,16,1,1:11.113,1:10.597,1:10.346
8816,1056,Max,Red Bull,33,2,1:11.124,1:10.650,1:10.576
8817,1056,Valtteri,Mercedes,77,3,1:10.938,1:10.695,1:10.601
8818,1056,Carlos,Ferrari,55,4,1:11.324,1:10.806,1:10.611
8819,1056,Lando,McLaren,4,5,1:11.321,1:11.031,1:10.620
8820,1056,Pierre,AlphaTauri,10,6,1:11.560,1:11.179,1:10.900
8821,1056,Lewis,Mercedes,44,7,1:11.622,1:11.116,1:11.095
8822,1056,Sebastian,Aston Martin,5,8,1:12.078,1:11.309,1:11.419
8823,1056,Sergio,Red Bull,11,9,1:11.644,1:11.019,1:11.573
8824,1056,Antonio,Alfa Romeo,99,10,1:11.658,1:11.409,1:11.779
8825,1056,Esteban,Alpine F1 Team,31,11,1:11.740,1:11.486,\N
8826,1056,Daniel,McLaren,3,12,1:11.747,1:11.598,\N
8827,1056,Lance,Aston Martin,18,13,1:11.979,1:11.600,\N
8828,1056,Kimi,Alfa Romeo,7,14,1:11.899,1:11.642,\N
8829,1056,George,Williams,63,15,1:12.016,1:11.830,\N
8830,1056,Yuki,AlphaTauri,22,16,1:12.096,\N,\N
8831,1056,Fernando,Alpine F1 Team,14,17,1:12.205,\N,\N
8832,1056,Nicholas,Williams,6,18,1:12.366,\N,\N
8833,1056,Nikita,Haas F1 Team,9,19,1:12.958,\N,\N
8834,1057,Charles,Ferrari,16,1,1:42.241,1:41.659,1:41.218
8835,1057,Lewis,Mercedes,44,2,1:41.545,1:41.634,1:41.450
8836,1057,Max,Red Bull,33,3,1:41.760,1:41.625,1:41.563
8837,1057,Pierre,AlphaTauri,10,4,1:42.288,1:41.932,1:41.565
8838,1057,Carlos,Ferrari,55,5,1:42.121,1:41.740,1:41.576
8839,1057,Lando,McLaren,4,6,1:42.167,1:41.813,1:41.747
8840,1057,Sergio,Red Bull,11,7,1:41.968,1:41.630,1:41.917
8841,1057,Yuki,AlphaTauri,22,8,1:42.521,1:41.654,1:42.211
8842,1057,Fernando,Alpine F1 Team,14,9,1:42.934,1:42.195,1:42.327
8843,1057,Valtteri,Mercedes,77,10,1:42.701,1:42.106,1:42.659
8844,1057,Sebastian,Aston Martin,5,11,1:42.460,1:42.224,\N
8845,1057,Esteban,Alpine F1 Team,31,12,1:42.426,1:42.273,\N
8846,1057,Daniel,McLaren,3,13,1:42.304,1:42.558,\N
8847,1057,Kimi,Alfa Romeo,7,14,1:42.923,1:42.587,\N
8848,1057,George,Williams,63,15,1:42.728,1:42.758,\N
8849,1057,Nicholas,Williams,6,16,1:43.128,\N,\N
8850,1057,Mick,Haas F1 Team,47,17,1:44.158,\N,\N
8851,1057,Nikita,Haas F1 Team,9,18,1:44.238,\N,\N
8852,1057,Lance,Aston Martin,18,19,\N,\N,\N
8853,1057,Antonio,Alfa Romeo,99,20,\N,\N,\N
8854,1059,Max,Red Bull,33,1,1:31.001,1:31.080,1:29.990
8855,1059,Lewis,Mercedes,44,2,1:31.237,1:30.788,1:30.248
8856,1059,Valtteri,Mercedes,77,3,1:31.669,1:30.735,1:30.376
8857,1059,Sergio,Red Bull,11,4,1:31.560,1:30.971,1:30.445
8858,1059,Carlos,Ferrari,55,5,1:32.079,1:31.146,1:30.840
8859,1059,Pierre,AlphaTauri,10,6,1:31.898,1:31.353,1:30.868
8860,1059,Charles,Ferrari,16,7,1:32.209,1:31.567,1:30.987
8861,1059,Lando,McLaren,4,8,1:31.733,1:31.542,1:31.252
8862,1059,Fernando,Alpine F1 Team,14,9,1:32.158,1:31.549,1:31.340
8863,1059,Daniel,McLaren,3,10,1:32.181,1:31.615,1:31.382
8864,1059,Esteban,Alpine F1 Team,31,11,1:32.139,1:31.736,\N
8865,1059,Sebastian,Aston Martin,5,12,1:32.132,1:31.767,\N
8866,1059,Antonio,Alfa Romeo,99,13,1:32.722,1:31.813,\N
8867,1059,George,Williams,63,14,1:33.060,1:32.065,\N
8868,1059,Mick,Haas F1 Team,47,15,1:32.942,\N,\N
8869,1059,Nicholas,Williams,6,16,1:33.062,\N,\N
8870,1059,Kimi,Alfa Romeo,7,17,1:33.354,\N,\N
8871,1059,Nikita,Haas F1 Team,9,18,1:33.554,\N,\N
8872,1059,Lance,Aston Martin,18,19,\N,\N,\N
8873,1059,Yuki,AlphaTauri,22,20,\N,\N,\N
8874,1058,Max,Red Bull,33,1,1:04.489,1:04.433,1:03.841
8875,1058,Valtteri,Mercedes,77,2,1:04.537,1:04.443,1:04.035
8876,1058,Lewis,Mercedes,44,3,1:04.672,1:04.512,1:04.067
8877,1058,Lando,McLaren,4,4,1:04.584,1:04.298,1:04.120
8878,1058,Sergio,Red Bull,11,5,1:04.638,1:04.197,1:04.168
8879,1058,Pierre,AlphaTauri,10,6,1:04.765,1:04.429,1:04.236
8880,1058,Charles,Ferrari,16,7,1:04.745,1:04.646,1:04.472
8881,1058,Yuki,AlphaTauri,22,8,1:04.608,1:04.631,1:04.514
8882,1058,Fernando,Alpine F1 Team,14,9,1:04.971,1:04.582,1:04.574
8883,1058,Lance,Aston Martin,18,10,1:04.821,1:04.663,1:04.708
8884,1058,George,Williams,63,11,1:05.033,1:04.671,\N
8885,1058,Carlos,Ferrari,55,12,1:04.859,1:04.800,\N
8886,1058,Daniel,McLaren,3,13,1:05.142,1:04.808,\N
8887,1058,Sebastian,Aston Martin,5,14,1:05.051,1:04.875,\N
8888,1058,Antonio,Alfa Romeo,99,15,1:05.092,1:04.913,\N
8889,1058,Nicholas,Williams,6,16,1:05.175,\N,\N
8890,1058,Esteban,Alpine F1 Team,31,17,1:05.217,\N,\N
8891,1058,Kimi,Alfa Romeo,7,18,1:05.429,\N,\N
8892,1058,Mick,Haas F1 Team,47,19,1:06.041,\N,\N
8893,1058,Nikita,Haas F1 Team,9,20,1:06.192,\N,\N
8894,1060,Max,Red Bull,33,1,1:04.249,1:03.927,1:03.720
8895,1060,Lando,McLaren,4,2,1:04.345,1:04.415,1:03.768
8896,1060,Sergio,Red Bull,11,3,1:04.833,1:04.483,1:03.990
8897,1060,Lewis,Mercedes,44,4,1:04.506,1:04.258,1:04.014
8898,1060,Valtteri,Mercedes,77,5,1:04.563,1:04.376,1:04.049
8899,1060,Pierre,AlphaTauri,10,6,1:04.841,1:04.412,1:04.107
8900,1060,Yuki,AlphaTauri,22,7,1:04.967,1:04.518,1:04.273
8901,1060,Sebastian,Aston Martin,5,8,1:04.846,1:04.493,1:04.570
8902,1060,George,Williams,63,9,1:04.907,1:04.553,1:04.591
8903,1060,Lance,Aston Martin,18,10,1:04.927,1:04.547,1:04.618
8904,1060,Carlos,Ferrari,55,11,1:04.596,1:04.559,\N
8905,1060,Charles,Ferrari,16,12,1:04.906,1:04.600,\N
8906,1060,Daniel,McLaren,3,13,1:04.977,1:04.719,\N
8907,1060,Fernando,Alpine F1 Team,14,14,1:04.472,1:04.856,\N
8908,1060,Antonio,Alfa Romeo,99,15,1:04.782,1:05.083,\N
8909,1060,Kimi,Alfa Romeo,7,16,1:05.009,\N,\N
8910,1060,Esteban,Alpine F1 Team,31,17,1:05.051,\N,\N
8911,1060,Nicholas,Williams,6,18,1:05.195,\N,\N
8912,1060,Mick,Haas F1 Team,47,19,1:05.427,\N,\N
8913,1060,Nikita,Haas F1 Team,9,20,1:05.951,\N,\N
8914,1061,Lewis,Mercedes,44,1,1:26.786,1:26.023,1:26.134
8915,1061,Max,Red Bull,33,2,1:26.751,1:26.315,1:26.209
8916,1061,Valtteri,Mercedes,77,3,1:27.487,1:26.764,1:26.328
8917,1061,Charles,Ferrari,16,4,1:27.051,1:26.919,1:26.828
8918,1061,Sergio,Red Bull,11,5,1:27.121,1:27.073,1:26.844
8919,1061,Lando,McLaren,4,6,1:27.444,1:27.220,1:26.897
8920,1061,Daniel,McLaren,3,7,1:27.323,1:27.125,1:26.899
8921,1061,George,Williams,63,8,1:27.671,1:27.080,1:26.971
8922,1061,Carlos,Ferrari,55,9,1:27.337,1:26.848,1:27.007
8923,1061,Sebastian,Aston Martin,5,10,1:27.493,1:27.103,1:27.179
8924,1061,Fernando,Alpine F1 Team,14,11,1:27.580,1:27.245,\N
8925,1061,Pierre,AlphaTauri,10,12,1:27.600,1:27.273,\N
8926,1061,Esteban,Alpine F1 Team,31,13,1:27.415,1:27.340,\N
8927,1061,Antonio,Alfa Romeo,99,14,1:27.595,1:27.617,\N
8928,1061,Lance,Aston Martin,18,15,1:28.017,1:27.665,\N
8929,1061,Yuki,AlphaTauri,22,16,1:28.043,\N,\N
8930,1061,Kimi,Alfa Romeo,7,17,1:28.062,\N,\N
8931,1061,Nicholas,Williams,6,18,1:28.254,\N,\N
8932,1061,Mick,Haas F1 Team,47,19,1:28.738,\N,\N
8933,1061,Nikita,Haas F1 Team,9,20,1:29.051,\N,\N
8934,1062,Lewis,Mercedes,44,1,1:16.424,1:16.553,1:15.419
8935,1062,Valtteri,Mercedes,77,2,1:16.569,1:16.702,1:15.734
8936,1062,Max,Red Bull,33,3,1:16.214,1:15.650,1:15.840
8937,1062,Sergio,Red Bull,11,4,1:17.233,1:16.443,1:16.421
8938,1062,Pierre,AlphaTauri,10,5,1:16.874,1:16.394,1:16.483
8939,1062,Lando,McLaren,4,6,1:17.081,1:16.385,1:16.489
8940,1062,Charles,Ferrari,16,7,1:17.084,1:16.574,1:16.496
8941,1062,Esteban,Alpine F1 Team,31,8,1:17.367,1:16.766,1:16.653
8942,1062,Fernando,Alpine F1 Team,14,9,1:17.123,1:16.541,1:16.715
8943,1062,Sebastian,Aston Martin,5,10,1:17.105,1:16.794,1:16.750
8944,1062,Daniel,McLaren,3,11,1:17.664,1:16.871,\N
8945,1062,Lance,Aston Martin,18,12,1:17.038,1:16.893,\N
8946,1062,Kimi,Alfa Romeo,7,13,1:17.553,1:17.564,\N
8947,1062,Antonio,Alfa Romeo,99,14,1:17.776,1:17.583,\N
8948,1062,Carlos,Ferrari,55,15,1:16.649,\N,\N
8949,1062,Yuki,AlphaTauri,22,16,1:17.919,\N,\N
8950,1062,George,Williams,63,17,1:17.944,\N,\N
8951,1062,Nicholas,Williams,6,18,1:18.036,\N,\N
8952,1062,Nikita,Haas F1 Team,9,19,1:18.922,\N,\N
8953,1062,Mick,Haas F1 Team,47,20,\N,\N,\N
8954,1063,Max,Red Bull,33,1,1:58.717,1:56.559,1:59.765
8955,1063,George,Williams,63,2,1:59.864,1:56.950,2:00.086
8956,1063,Lewis,Mercedes,44,3,1:59.218,1:56.229,2:00.099
8957,1063,Daniel,McLaren,3,4,2:01.583,1:57.127,2:00.864
8958,1063,Sebastian,Aston Martin,5,5,2:00.175,1:56.814,2:00.935
8959,1063,Pierre,AlphaTauri,10,6,2:00.387,1:56.440,2:01.164
8960,1063,Sergio,Red Bull,11,7,1:59.334,1:56.886,2:02.112
8961,1063,Valtteri,Mercedes,77,8,1:59.870,1:56.295,2:02.502
8962,1063,Esteban,Alpine F1 Team,31,9,2:01.824,1:57.354,2:03.513
8963,1063,Lando,McLaren,4,10,1:58.301,1:56.025,\N
8964,1063,Charles,Ferrari,16,11,2:00.728,1:57.721,\N
8965,1063,Nicholas,Williams,6,12,2:00.966,1:58.056,\N
8966,1063,Carlos,Ferrari,55,13,2:01.184,1:58.137,\N
8967,1063,Fernando,Alpine F1 Team,14,14,2:01.653,1:58.205,\N
8968,1063,Lance,Aston Martin,18,15,2:01.597,1:58.231,\N
8969,1063,Antonio,Alfa Romeo,99,16,2:02.306,\N,\N
8970,1063,Yuki,AlphaTauri,22,17,2:02.413,\N,\N
8971,1063,Mick,Haas F1 Team,47,18,2:03.973,\N,\N
8972,1063,Kimi,Alfa Romeo,7,19,2:04.452,\N,\N
8973,1063,Nikita,Haas F1 Team,9,20,2:04.939,\N,\N
8974,1064,Max,Red Bull,33,1,1:10.036,1:09.071,1:08.885
8975,1064,Lewis,Mercedes,44,2,1:10.114,1:09.726,1:08.923
8976,1064,Valtteri,Mercedes,77,3,1:10.219,1:09.769,1:09.222
8977,1064,Pierre,AlphaTauri,10,4,1:10.274,1:09.541,1:09.478
8978,1064,Charles,Ferrari,16,5,1:09.829,1:09.437,1:09.527
8979,1064,Carlos,Ferrari,55,6,1:10.022,1:09.870,1:09.537
8980,1064,Antonio,Alfa Romeo,99,7,1:10.050,1:10.033,1:09.590
8981,1064,Esteban,Alpine F1 Team,31,8,1:10.179,1:09.919,1:09.933
8982,1064,Fernando,Alpine F1 Team,14,9,1:10.435,1:10.020,1:09.956
8983,1064,Daniel,McLaren,3,10,1:10.255,1:09.865,1:10.166
8984,1064,George,Williams,63,11,1:10.382,1:10.332,\N
8985,1064,Lance,Aston Martin,18,12,1:10.438,1:10.367,\N
8986,1064,Lando,McLaren,4,13,1:10.489,1:10.406,\N
8987,1064,Nicholas,Williams,6,14,1:10.093,1:11.161,\N
8988,1064,Yuki,AlphaTauri,22,15,1:10.462,1:11.314,\N
8989,1064,Sergio,Red Bull,11,16,1:10.530,\N,\N
8990,1064,Sebastian,Aston Martin,5,17,1:10.731,\N,\N
8991,1064,Robert,Alfa Romeo,88,18,1:11.301,\N,\N
8992,1064,Mick,Haas F1 Team,47,19,1:11.387,\N,\N
8993,1064,Nikita,Haas F1 Team,9,20,1:11.875,\N,\N
8994,1065,Valtteri,Mercedes,77,1,1:20.685,1:20.032,1:19.555
8995,1065,Lewis,Mercedes,44,2,1:20.543,1:19.936,1:19.651
8996,1065,Max,Red Bull,33,3,1:21.035,1:20.229,1:19.966
8997,1065,Lando,McLaren,4,4,1:20.916,1:20.059,1:19.989
8998,1065,Daniel,McLaren,3,5,1:21.292,1:20.435,1:19.995
8999,1065,Pierre,AlphaTauri,10,6,1:21.440,1:20.556,1:20.260
9000,1065,Carlos,Ferrari,55,7,1:21.118,1:20.750,1:20.462
9001,1065,Charles,Ferrari,16,8,1:21.219,1:20.767,1:20.510
9002,1065,Sergio,Red Bull,11,9,1:21.308,1:20.882,1:20.611
9003,1065,Antonio,Alfa Romeo,99,10,1:21.197,1:20.726,1:20.808
9004,1065,Sebastian,Aston Martin,5,11,1:21.394,1:20.913,\N
9005,1065,Lance,Aston Martin,18,12,1:21.415,1:21.020,\N
9006,1065,Fernando,Alpine F1 Team,14,13,1:21.487,1:21.069,\N
9007,1065,Esteban,Alpine F1 Team,31,14,1:21.500,1:21.103,\N
9008,1065,George,Williams,63,15,1:21.890,1:21.392,\N
9009,1065,Nicholas,Williams,6,16,1:21.925,\N,\N
9010,1065,Yuki,AlphaTauri,22,17,1:21.973,\N,\N
9011,1065,Mick,Haas F1 Team,47,18,1:22.248,\N,\N
9012,1065,Robert,Alfa Romeo,88,19,1:22.530,\N,\N
9013,1065,Nikita,Haas F1 Team,9,20,1:22.716,\N,\N
9014,1066,Lando,McLaren,4,1,1:47.238,1:45.827,1:41.993
9015,1066,Carlos,Ferrari,55,2,1:47.924,1:46.521,1:42.510
9016,1066,George,Williams,63,3,1:48.303,1:46.435,1:42.983
9017,1066,Lewis,Mercedes,44,4,1:45.992,1:45.129,1:44.050
